Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Nueva Ecija,Science City of Muñoz,2020-07-12,22.4,32.7,75.9,0.0,22.7,215.7,Tillering,27,2.76,0.13
III,Nueva Ecija,Science City of Muñoz,2020-07-13,22.3,33.1,76.1,0.0,22.9,232.9,Tillering,16,1.4,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-14,22.7,33.5,73.8,0.0,22.9,216.0,Tillering,21,1.33,0.12
III,Nueva Ecija,Science City of Muñoz,2020-07-15,23.1,35.3,74.5,0.0,24.1,212.8,Tillering,12,2.25,0.05
III,Nueva Ecija,Science City of Muñoz,2020-07-16,22.9,35.8,77.5,0.0,24.8,217.4,Tillering,23,2.25,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-17,23.6,34.1,77.0,0.0,24.2,218.9,Tillering,7,2.05,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-18,23.2,34.5,76.3,0.0,24.1,214.7,Elongation,9,4.13,0.01
III,Nueva Ecija,Science City of Muñoz,2020-07-19,23.9,34.4,83.1,1.9,25.8,223.3,Elongation,17,4.41,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-20,24.0,33.3,83.0,2.4,25.2,217.6,Elongation,15,3.61,0.08
III,Nueva Ecija,Science City of Muñoz,2020-07-21,23.5,32.9,78.0,0.0,23.8,222.5,Elongation,18,1.8,0.22
III,Nueva Ecija,Science City of Muñoz,2020-07-22,23.6,30.6,82.6,30.4,23.6,190.6,Elongation,15,0.59,0.02
III,Nueva Ecija,Science City of Muñoz,2020-07-23,24.7,33.1,81.3,0.0,25.2,235.6,Elongation,16,1.1,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-24,24.0,33.1,82.3,33.6,25.0,187.5,Elongation,18,0.71,0.0
III,Nueva Ecija,Science City of Muñoz,2020-07-25,24.2,33.9,82.0,5.4,25.4,206.1,Elongation,19,0.75,0.3
III,Nueva Ecija,Science City of Muñoz,2020-07-26,23.2,32.7,80.2,13.9,24.0,196.3,Elongation,20,0.29,0.15
III,Nueva Ecija,Science City of Muñoz,2020-07-27,24.0,32.9,77.5,11.0,24.0,211.5,Elongation,22,0.82,0.22
III,Nueva Ecija,Science City of Muñoz,2020-07-28,22.9,34.0,77.3,3.5,23.9,205.3,Elongation,23,0.2,0.08
III,Nueva Ecija,Science City of Muñoz,2020-07-29,22.0,32.1,78.0,6.2,22.6,221.4,Elongation,15,0.58,0.07
III,Nueva Ecija,Science City of Muñoz,2020-07-30,21.5,33.3,77.4,7.5,22.9,199.0,Elongation,25,0.91,0.1
III,Nueva Ecija,Science City of Muñoz,2020-07-31,21.6,34.2,75.7,0.0,23.0,223.9,Elongation,25,0.4,0.05
III,Nueva Ecija,Science City of Muñoz,2020-08-01,20.9,33.3,78.1,13.5,22.7,210.4,Elongation,18,0.42,0.0
III,Nueva Ecija,Science City of Muñoz,2020-08-02,21.4,33.7,78.0,13.9,22.65,209.5,Elongation,18,0.54,0.15
III,Nueva Ecija,Science City of Muñoz,2020-08-03,22.2,33.8,72.9,0.0,22.6,222.9,Elongation,10,0.39,0.1
III,Nueva Ecija,Science City of Muñoz,2020-08-04,22.0,36.2,76.2,12.2,22.55,207.3,Elongation,10,0.0,0.1
III,Nueva Ecija,Science City of Muñoz,2020-08-05,21.7,36.1,68.1,0.0,22.5,218.0,Elongation,5,0.57,0.1
III,Nueva Ecija,Science City of Muñoz,2020-08-06,22.1,33.6,76.1,1.6,23.1,209.0,Elongation,7,1.68,0.1
III,Nueva Ecija,Science City of Muñoz,2020-08-07,22.3,34.4,72.4,0.0,22.8,242.8,Elongation,1,0.65,0.1
III,Nueva Ecija,Science City of Muñoz,2020-08-08,23.2,34.6,75.6,5.0,24.0,219.2,Panicle,1,0.02,0.51
III,Nueva Ecija,Science City of Muñoz,2020-08-09,22.8,34.6,74.6,0.0,23.6,217.6,Panicle,1,0.12,0.2
III,Nueva Ecija,Science City of Muñoz,2020-08-10,23.2,32.9,78.9,23.7,23.8,197.1,Panicle,1,0.12,0.88
III,Nueva Ecija,Science City of Muñoz,2020-08-11,23.4,34.0,75.1,0.0,23.7,216.8,Panicle,2,0.03,1.49
III,Nueva Ecija,Science City of Muñoz,2020-08-12,23.6,33.8,81.7,12.5,25.0,203.1,Panicle,2,0.02,4.51
III,Nueva Ecija,Science City of Muñoz,2020-08-13,23.8,35.2,77.1,12.866666666666667,24.9,228.6,Panicle,2,0.11,2.14
III,Nueva Ecija,Science City of Muñoz,2020-08-14,23.7,33.2,81.5,13.233333333333333,24.8,204.7,Panicle,2,0.0,2.1
III,Nueva Ecija,Science City of Muñoz,2020-08-15,23.9,34.2,78.3,13.6,24.7,203.8,Panicle,0,0.23,4.07
III,Nueva Ecija,Science City of Muñoz,2020-08-16,24.2,33.3,75.6,21.4,23.9,202.6,Panicle,1,0.09,4.57
III,Nueva Ecija,Science City of Muñoz,2020-08-17,23.2,33.1,80.8,21.5,24.3,185.6,Panicle,3,0.11,3.88
III,Nueva Ecija,Science City of Muñoz,2020-08-18,24.1,33.8,75.6,0.0,24.1,206.2,Panicle,3,0.01,3.03
III,Nueva Ecija,Science City of Muñoz,2020-08-19,24.9,33.2,81.1,11.6,25.3,196.9,Panicle,1,0.22,1.09
III,Nueva Ecija,Science City of Muñoz,2020-08-20,24.4,34.0,77.9,1.0,24.8,201.7,Panicle,1,0.12,1.61
III,Nueva Ecija,Science City of Muñoz,2020-08-21,24.0,34.0,75.9,0.0,24.2,215.9,Panicle,5,0.0,0.81
III,Nueva Ecija,Science City of Muñoz,2020-08-22,23.8,34.1,74.2,0.0,23.8,221.0,Panicle,3,0.02,0.0
III,Nueva Ecija,Science City of Muñoz,2020-08-23,23.1,33.2,76.5,15.9,23.5,186.6,Flowering,2,0.24,0.0
III,Nueva Ecija,Science City of Muñoz,2020-08-24,22.4,33.3,76.4,3.3,23.1,212.7,Flowering,1,0.11,0.55
III,Nueva Ecija,Science City of Muñoz,2020-08-25,24.2,34.2,72.6,0.0,23.7,223.9,Flowering,1,0.0,0.77
III,Nueva Ecija,Science City of Muñoz,2020-08-26,23.4,34.9,74.1,0.0,24.0,200.6,Flowering,2,0.06,0.3
III,Nueva Ecija,Science City of Muñoz,2020-08-27,23.1,34.8,78.1,4.7,24.6,211.0,Flowering,1,0.05,0.92
III,Nueva Ecija,Science City of Muñoz,2020-08-28,23.5,33.6,81.6,2.9,24.9,218.6,Flowering,0,0.0,0.79
III,Nueva Ecija,Science City of Muñoz,2020-08-29,23.9,34.4,78.3,0.0,24.8,211.9,Flowering,0,0.11,0.89
III,Nueva Ecija,Science City of Muñoz,2020-08-30,24.1,33.9,75.7,0.0,24.1,216.5,Flowering,1,0.01,0.0
III,Nueva Ecija,Science City of Muñoz,2020-08-31,24.0,34.9,80.6,9.6,25.6,205.5,Flowering,2,0.12,0.0
III,Nueva Ecija,Science City of Muñoz,2020-09-01,22.5,32.8,80.1,15.2,23.7,203.5,Flowering,1,0.14,0.37999999999999995
III,Nueva Ecija,Science City of Muñoz,2020-09-02,22.0,33.9,75.2,0.0,23.0,216.8,Flowering,2,0.09,0.7599999999999999
III,Nueva Ecija,Science City of Muñoz,2020-09-03,22.24,33.6,75.8,0.0,23.0,209.9,Flowering,0,0.0,1.14
III,Nueva Ecija,Science City of Muñoz,2020-09-04,22.48,33.0,80.6,22.4,22.9,190.9,Flowering,1,0.08,0.43
III,Nueva Ecija,Science City of Muñoz,2020-09-05,22.72,34.4,79.1,0.0,23.9,231.4,Flowering,0,0.07,0.0
III,Nueva Ecija,Science City of Muñoz,2020-09-06,22.96,34.1,81.5,11.6,24.3,213.8,Flowering,2,0.07,0.28
III,Nueva Ecija,Science City of Muñoz,2020-09-07,23.2,33.3,81.2,8.5,24.5,202.3,Flowering,3,0.0,2.07
III,Nueva Ecija,Science City of Muñoz,2020-09-08,23.8,32.5,77.1,0.1,23.6,225.0,Ripening,3,0.11,1.8033333333333332
III,Nueva Ecija,Science City of Muñoz,2020-09-09,24.2,34.1,79.8,0.0,25.1,208.0,Ripening,1,0.16,1.5366666666666666
III,Nueva Ecija,Science City of Muñoz,2020-09-10,23.9,36.3,83.2,1.8,26.7,211.3,Ripening,3,0.14,1.27
III,Nueva Ecija,Science City of Muñoz,2020-09-11,23.4,34.6,82.1,2.085714285714286,25.4,205.9,Ripening,2,0.1,2.14
III,Nueva Ecija,Science City of Muñoz,2020-09-12,23.3,34.6,81.7,2.3714285714285714,25.3,184.8,Ripening,6,0.08,1.94
III,Nueva Ecija,Science City of Muñoz,2020-09-13,23.5,34.8,79.1,2.657142857142857,25.0,201.2,Ripening,4,0.04,1.07
III,Nueva Ecija,Science City of Muñoz,2020-09-14,25.2,34.2,80.4,2.942857142857143,25.8,173.1,Ripening,2,0.04,1.34
III,Nueva Ecija,Science City of Muñoz,2020-09-15,25.0,33.8,77.3,3.2285714285714286,24.9,218.1,Ripening,3,0.12,4.09
III,Nueva Ecija,Science City of Muñoz,2020-09-16,24.95,34.0,81.6,3.5142857142857142,25.0,212.2,Ripening,5,0.06,2.26
III,Nueva Ecija,Science City of Muñoz,2020-09-17,24.9,33.4,76.3,3.8,23.5,208.4,Ripening,6,0.19,1.22
III,Nueva Ecija,Science City of Muñoz,2020-09-18,24.85,34.0,80.4,15.2,25.0,213.7,Ripening,4,0.12,1.87
III,Nueva Ecija,Science City of Muñoz,2020-09-19,24.8,34.2,79.2,20.7,25.3,202.7,Ripening,6,0.12,1.51
III,Nueva Ecija,Science City of Muñoz,2020-09-20,24.8,33.3,78.3,10.3,24.7,208.5,Ripening,3,0.22,0.6
III,Nueva Ecija,Science City of Muñoz,2020-09-21,25.0,34.0,74.2,0.0,24.3,230.7,Ripening,1,0.04,1.06
III,Nueva Ecija,Science City of Muñoz,2020-09-22,25.4,35.5,81.5,2.8,26.8,213.2,Ripening,5,0.07,1.68
III,Nueva Ecija,Science City of Muñoz,2020-09-23,24.0,32.6,81.8,88.5,24.7,174.3,Ripening,3,0.04,2.56
III,Nueva Ecija,Science City of Muñoz,2020-09-24,23.6,34.7,81.7,10.0,25.5,207.8,Ripening,3,0.03,1.19
III,Nueva Ecija,Science City of Muñoz,2020-09-25,23.0,34.3,80.6,0.0,24.8,226.7,Ripening,1,0.19,1.41
III,Nueva Ecija,Science City of Muñoz,2020-09-26,22.7,35.0,80.0,0.0,24.8,214.0,Ripening,4,0.2,2.06
III,Nueva Ecija,Science City of Muñoz,2020-09-27,22.5,33.4,81.4,29.7,24.2,197.2,Ripening,7,0.0,0.19
III,Nueva Ecija,Science City of Muñoz,2020-09-28,23.3,34.4,80.8,8.8,25.0,212.3,Ripening,5,0.1,0.1
III,Nueva Ecija,Science City of Muñoz,2020-09-29,23.5,33.2,81.4,31.3,24.6,180.5,Ripening,6,0.13,0.0
III,Nueva Ecija,Science City of Muñoz,2020-09-30,22.6,32.9,76.2,32.4,23.0,183.0,Ripening,2,0.02,0.0
III,Nueva Ecija,Science City of Muñoz,2020-10-01,23.6,33.4,78.4,1.2,24.2,214.5,Ripening,3,0.0,0.68
III,Nueva Ecija,Science City of Muñoz,2020-10-02,24.4,33.2,76.3,0.8999999999999999,24.1,227.7,Ripening,4,0.02,0.0
III,Nueva Ecija,Science City of Muñoz,2020-10-03,23.0,32.8,76.7,0.6,23.2,237.7,Ripening,4,0.27,1.11
III,Nueva Ecija,Science City of Muñoz,2020-10-04,23.5,33.3,74.2,0.30000000000000004,23.2,205.7,Ripening,0,0.0,0.23
III,Nueva Ecija,Science City of Muñoz,2020-10-05,23.3,34.2,74.3,0.0,23.6,220.1,Ripening,0,0.07,0.09
III,Nueva Ecija,Science City of Muñoz,2020-10-06,23.1,34.2,77.6,23.5,24.2,197.2,Ripening,0,0.21,0.0
III,Nueva Ecija,Science City of Muñoz,2020-10-07,23.8,32.9,71.8,0.0,22.7,210.0,Ripening,0,0.05,0.08
III,Nueva Ecija,Science City of Muñoz,2020-10-08,23.2,33.4,78.4,9.3,24.0,214.8,Ripening,0,0.06,0.15
III,Nueva Ecija,Science City of Muñoz,2020-10-09,23.7,32.7,79.4,5.8,24.1,213.5,Ripening,0,0.01,0.06
III,Nueva Ecija,Science City of Muñoz,2020-10-10,25.2,34.4,80.3,0.0,25.9,209.7,Ripening,0,0.13,0.14
III,Nueva Ecija,Science City of Muñoz,2020-10-11,23.6,35.6,79.3,2.7,25.5,214.8,Ripening,0,0.13,0.12
III,Nueva Ecija,Science City of Muñoz,2020-10-12,22.2,34.4,74.4,0.0,23.2,222.8,Ripening,0,0.12,0.04
III,Nueva Ecija,Science City of Muñoz,2020-10-13,21.7,34.3,78.6,25.4,23.7,207.4,Ripening,0,0.0,0.09
III,Nueva Ecija,Science City of Muñoz,2020-10-14,22.6,34.1,77.4,0.0,23.8,217.8,Ripening,0,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2020-10-15,23.2,34.3,79.7,10.0,24.7,215.8,Ripening,0,0.02,0.08
III,Nueva Ecija,Science City of Muñoz,2020-10-16,23.9,34.6,81.6,3.2,25.6,199.9,Ripening,0,0.08,0.1
III,Nueva Ecija,Science City of Muñoz,2020-10-17,24.6,35.1,78.1,0.0,25.5,206.3,Ripening,0,0.09,0.17
III,Nueva Ecija,Science City of Muñoz,2020-10-18,24.1,35.2,83.5,2.0,26.4,225.1,Ripening,0,0.16,0.04
III,Nueva Ecija,Science City of Muñoz,2020-10-19,23.7,35.3,82.9,13.9,26.1,210.6,Ripening,0,0.04,0.08
III,Nueva Ecija,Science City of Muñoz,2020-10-20,24.0,34.5,79.9,0.0,25.2,214.0,Ripening,0,0.02,0.06
III,Nueva Ecija,Science City of Muñoz,2020-10-21,23.9,34.666666666666664,76.9,0.0,24.0,209.6,Ripening,0,0.0,0.12
III,Nueva Ecija,Science City of Muñoz,2020-10-22,24.6,34.833333333333336,71.1,0.0,23.9,213.8,Ripening,0,0.21,0.13
III,Nueva Ecija,Science City of Muñoz,2020-10-23,23.3,35.0,70.7,0.0,23.3,220.0,Ripening,0,0.0,0.24
III,Nueva Ecija,Science City of Muñoz,2020-10-24,22.8,33.3,69.3,0.0,21.9,225.6,Ripening,0,0.16,0.21833333333333332
III,Nueva Ecija,Science City of Muñoz,2020-10-25,23.3,32.4,68.0,0.0,21.5,233.8,Ripening,0,0.13,0.19666666666666666
III,Nueva Ecija,Science City of Muñoz,2020-10-26,23.1,32.5,67.8,0.0,21.4,216.6,Ripening,0,0.0,0.175
III,Nueva Ecija,Science City of Muñoz,2020-10-27,22.5,32.8,68.9,11.6,21.4,209.0,Ripening,0,0.14,0.15333333333333332
III,Nueva Ecija,Science City of Muñoz,2020-10-28,23.4,32.8,71.0,4.8,22.3,228.1,Ripening,0,0.02,0.13166666666666665
III,Nueva Ecija,Science City of Muñoz,2020-10-29,22.0,31.3,71.8,83.6,21.0,162.6,Ripening,0,0.07,0.11
III,Nueva Ecija,Science City of Muñoz,2020-10-30,22.2,34.9,67.5,0.0,22.0,219.7,Ripening,0,0.08,0.18
III,Nueva Ecija,Science City of Muñoz,2020-10-31,22.8,33.9,74.9,1.2,23.3,217.63333333333333,Ripening,0,0.12,0.06
III,Nueva Ecija,Science City of Muñoz,2020-11-01,22.4,34.8,70.1,0.0,22.6,215.56666666666666,Ripening,0,0.02,0.12
III,Nueva Ecija,Science City of Muñoz,2020-11-02,23.3,34.0,76.8,0.0,24.0,213.5,Ripening,0,0.01,0.23
III,Nueva Ecija,Science City of Muñoz,2020-11-03,23.6,33.5,76.1,0.0,23.8,211.43333333333334,Ripening,0,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-04,22.5,32.2,75.5,0.0,22.5,209.36666666666667,Ripening,0,0.01,0.18
III,Nueva Ecija,Science City of Muñoz,2020-11-05,21.6,33.0,79.0,12.9,23.1,207.3,Ripening,0,0.03,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-06,22.1,32.5,74.5,0.0,22.2,216.4,Ripening,0,0.05,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-07,22.3,33.0,80.1,10.1,23.7,212.5,Seedling,0,0.09,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-08,22.1,32.6,76.9,20.2,22.7,210.3,Seedling,0,0.19,0.1
III,Nueva Ecija,Science City of Muñoz,2020-11-09,22.0,33.2,78.7,16.4,23.3,223.2,Seedling,0,0.06,0.16
III,Nueva Ecija,Science City of Muñoz,2020-11-10,24.0,34.4,77.7,4.6,24.7,201.9,Seedling,0,0.09,0.02
III,Nueva Ecija,Science City of Muñoz,2020-11-11,23.6,34.1,79.1,12.1,24.7,219.7,Seedling,0,0.13,0.12
III,Nueva Ecija,Science City of Muñoz,2020-11-12,23.9,34.8,72.1,0.0,23.8,233.9,Seedling,0,0.1,0.12
III,Nueva Ecija,Science City of Muñoz,2020-11-13,22.9,34.1,76.6,4.3,23.8,223.9,Seedling,0,0.1,0.07
III,Nueva Ecija,Science City of Muñoz,2020-11-14,21.5,34.2,76.2,56.2,23.1,181.9,Seedling,0,0.22,0.07
III,Nueva Ecija,Science City of Muñoz,2020-11-15,21.45,34.95,75.2,0.0,23.9,213.4,Seedling,0,0.2,0.01
III,Nueva Ecija,Science City of Muñoz,2020-11-16,21.4,35.7,71.3,0.0,22.8,235.2,Seedling,0,0.08,0.13
III,Nueva Ecija,Science City of Muñoz,2020-11-17,22.9,36.7,73.2,0.0,24.4,222.0,Seedling,0,0.05,0.02
III,Nueva Ecija,Science City of Muñoz,2020-11-18,23.1,34.6,76.6,14.9,24.2,214.4,Seedling,0,0.13,0.03
III,Nueva Ecija,Science City of Muñoz,2020-11-19,23.6,34.9,74.5,0.0,24.2,244.7,Seedling,0,0.08,0.08
III,Nueva Ecija,Science City of Muñoz,2020-11-20,23.4,35.7,78.3,7.5,25.2,212.8,Seedling,0,0.15,0.19
III,Nueva Ecija,Science City of Muñoz,2020-11-21,22.9,35.7,78.3,0.0,25.0,224.8,Seedling,0,0.01,0.05
III,Nueva Ecija,Science City of Muñoz,2020-11-22,23.0,35.0,78.1,0.0,24.6,232.1,Seedling,0,0.17,0.19
III,Nueva Ecija,Science City of Muñoz,2020-11-23,22.9,33.6,77.6,7.8,23.8,214.6,Seedling,0,0.21,0.05
III,Nueva Ecija,Science City of Muñoz,2020-11-24,22.8,34.8,77.5,2.1,24.3,219.2,Seedling,0,0.14,0.14
III,Nueva Ecija,Science City of Muñoz,2020-11-25,22.5,35.0,72.4,0.0,23.2,221.5,Seedling,0,0.18,0.31
III,Nueva Ecija,Science City of Muñoz,2020-11-26,22.8,34.6,74.3,3.4,23.6,225.5,Seedling,0,0.09,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-27,23.4,34.6,70.5,0.0,23.1,218.7,Seedling,0,0.03,0.0
III,Nueva Ecija,Science City of Muñoz,2020-11-28,22.9,34.8,68.5,0.0,22.5,229.6,Seedling,0,0.02,0.11
III,Nueva Ecija,Science City of Muñoz,2020-11-29,21.7,33.5,72.4,9.7,22.1,210.7,Seedling,0,0.17,0.05
III,Nueva Ecija,Science City of Muñoz,2020-11-30,22.3,33.5,68.7,0.0,21.6,241.1,Seedling,0,0.12,0.05
III,Nueva Ecija,Science City of Muñoz,2020-12-01,23.2,33.6,69.3,0.0,22.3,234.0,Seedling,0,0.24,0.14
III,Nueva Ecija,Science City of Muñoz,2020-12-02,22.5,32.7,77.1,6.0,23.0,230.7,Seedling,0,0.07,0.04
III,Nueva Ecija,Science City of Muñoz,2020-12-03,22.8,33.3,73.7,0.0,22.8,228.7,Seedling,0,0.08,0.1
III,Nueva Ecija,Science City of Muñoz,2020-12-04,23.1,32.9,72.0,5.7,22.4,224.8,Seedling,0,0.064,0.05
III,Nueva Ecija,Science City of Muñoz,2020-12-05,22.5,33.3,74.2,11.4,22.7,225.9,Seedling,0,0.048,0.0
III,Nueva Ecija,Science City of Muñoz,2020-12-06,22.4,33.0,77.6,17.1,23.2,216.1,Seedling,0,0.032,0.12
III,Nueva Ecija,Science City of Muñoz,2020-12-07,23.9,35.6,71.7,0.0,24.1,234.6,Seedling,0,0.016,0.09
III,Nueva Ecija,Science City of Muñoz,2020-12-08,23.7,33.7,73.1,0.0,23.3,234.1,Seedling,0,0.0,0.05
III,Nueva Ecija,Science City of Muñoz,2020-12-09,23.4,32.2,70.9,0.0,22.0,224.3,Seedling,0,0.02,0.14
III,Nueva Ecija,Science City of Muñoz,2020-12-10,22.4,33.6,70.5,0.0,22.1,253.6,Seedling,0,0.13,0.38
III,Nueva Ecija,Science City of Muñoz,2020-12-11,22.2,31.7,72.6,0.0,21.5,223.9,Seedling,0,0.03,0.0
III,Nueva Ecija,Science City of Muñoz,2020-12-12,21.8,32.7,74.1,6.9,22.1,219.1,Seedling,0,1.37,0.14
III,Nueva Ecija,Science City of Muñoz,2020-12-13,22.4,33.6,68.0,0.8,21.6,225.9,Seedling,1,0.18,0.07
III,Nueva Ecija,Science City of Muñoz,2020-12-14,22.4,32.8,74.7,2.4,22.5,234.0,Seedling,2,0.64,0.08
III,Nueva Ecija,Science City of Muñoz,2020-12-15,22.2,33.3,71.7,0.0,22.1,226.1,Seedling,1,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2020-12-16,23.2,33.2,72.4,0.0,22.7,233.8,Seedling,1,1.1,0.01
III,Nueva Ecija,Science City of Muñoz,2020-12-17,24.2,33.8,72.7,0.0,23.5,229.0,Seedling,2,0.0,0.07
III,Nueva Ecija,Science City of Muñoz,2020-12-18,23.0,33.4,71.5,0.0,22.5,224.0,Seedling,2,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2020-12-19,23.2,33.5,67.2,0.0,21.8,225.8,Seedling,2,0.27,0.04
III,Nueva Ecija,Science City of Muñoz,2020-12-20,23.7,34.5,68.6,0.0,22.8,225.6,Seedling,2,0.06,0.03
III,Nueva Ecija,Science City of Muñoz,2020-12-21,23.5,34.0,69.6,0.0,22.7,215.8,Seedling,1,0.0,0.06
III,Nueva Ecija,Science City of Muñoz,2020-12-22,23.8,34.0,73.3,20.1,23.6,217.8,Seedling,1,0.8,0.08
III,Nueva Ecija,Science City of Muñoz,2020-12-23,23.0,35.3,70.0,0.0,23.2,225.9,Seedling,0,0.79,0.04
III,Nueva Ecija,Science City of Muñoz,2020-12-24,23.9,35.2,70.0,0.0,23.6,231.5,Seedling,0,1.01,0.03
III,Nueva Ecija,Science City of Muñoz,2020-12-25,22.4,34.8,71.1,0.0,22.8,222.0,Seedling,1,0.0,0.02
III,Nueva Ecija,Science City of Muñoz,2020-12-26,22.3,33.7,78.4,5.9,23.7,219.0,Seedling,1,0.69,0.0
III,Nueva Ecija,Science City of Muñoz,2020-12-27,22.7,33.0,73.3,0.0,22.5,241.6,Seedling,2,1.05,0.14
III,Nueva Ecija,Science City of Muñoz,2020-12-28,21.3,33.4,77.5,14.1,22.8,228.8,Tillering,2,0.72,0.08
III,Nueva Ecija,Science City of Muñoz,2020-12-29,21.9,34.1,75.2,10.6,23.0,211.4,Tillering,2,0.68,0.08
III,Nueva Ecija,Science City of Muñoz,2020-12-30,23.0,33.9,78.4,1.3,24.1,232.0,Tillering,1,0.0,0.01
III,Nueva Ecija,Science City of Muñoz,2020-12-31,23.7,33.0,70.2,0.0,22.4,225.9,Tillering,3,0.29,0.1
III,Nueva Ecija,Science City of Muñoz,2021-01-01,22.7,33.2,69.0,0.0,21.8,233.4,Tillering,1,0.47,0.07
III,Nueva Ecija,Science City of Muñoz,2021-01-02,22.0,33.7,71.3,9.6,22.1,233.1,Tillering,1,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-03,22.2,34.9,69.1,0.0,22.4,226.6,Tillering,3,0.8,0.22
III,Nueva Ecija,Science City of Muñoz,2021-01-04,21.8,33.8,69.8,0.0,21.8,227.4,Tillering,0,0.0,0.13
III,Nueva Ecija,Science City of Muñoz,2021-01-05,22.3,33.9,71.1,0.0,22.3,232.7,Tillering,3,0.01,0.1
III,Nueva Ecija,Science City of Muñoz,2021-01-06,23.5,32.5,73.9,3.3,22.8,236.2,Tillering,3,0.0,0.14
III,Nueva Ecija,Science City of Muñoz,2021-01-07,23.4,31.9,73.2,0.0,22.3,230.8,Tillering,2,0.1,0.12
III,Nueva Ecija,Science City of Muñoz,2021-01-08,23.1,32.8,71.2,0.0,22.2,228.1,Tillering,4,0.0,0.07
III,Nueva Ecija,Science City of Muñoz,2021-01-09,23.5,33.1,70.2,0.0,22.3,240.0,Tillering,2,0.15,0.1
III,Nueva Ecija,Science City of Muñoz,2021-01-10,22.5,32.5,67.8,0.0,21.1,236.0,Tillering,3,0.74,0.14
III,Nueva Ecija,Science City of Muñoz,2021-01-11,21.8,32.0,67.86666666666666,0.0,20.1,241.9,Tillering,3,0.74,0.1
III,Nueva Ecija,Science City of Muñoz,2021-01-12,22.7,31.8,67.93333333333334,0.0,21.1,238.9,Tillering,2,0.95,0.17
III,Nueva Ecija,Science City of Muñoz,2021-01-13,22.7,33.9,68.0,0.0,21.9,245.8,Tillering,3,0.16,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-14,23.2,32.9,68.125,0.0,21.5,245.7,Tillering,1,0.13,0.06
III,Nueva Ecija,Science City of Muñoz,2021-01-15,23.8,32.9,68.25,0.0,22.4,231.1,Tillering,1,1.14,0.1
III,Nueva Ecija,Science City of Muñoz,2021-01-16,24.2,33.4,68.375,0.0,23.5,233.5,Tillering,3,0.73,0.13
III,Nueva Ecija,Science City of Muñoz,2021-01-17,24.0,33.8,68.5,0.0,22.6,241.6,Tillering,2,0.0,0.19
III,Nueva Ecija,Science City of Muñoz,2021-01-18,22.3,33.4,68.9,0.0,21.6,234.8,Tillering,2,0.13,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-19,21.7,33.6,65.3,0.0,20.7,235.9,Tillering,1,0.06,0.22
III,Nueva Ecija,Science City of Muñoz,2021-01-20,20.1,33.3,69.8,5.3,20.7,230.2,Tillering,0,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-21,20.8,32.6,63.9,0.0,19.5,238.5,Tillering,1,0.0,0.15
III,Nueva Ecija,Science City of Muñoz,2021-01-22,22.1,33.4,65.3,0.0,20.8,235.0,Elongation,3,0.66,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-23,22.0,34.6,67.6,0.0,21.8,241.1,Elongation,0,0.72,0.25
III,Nueva Ecija,Science City of Muñoz,2021-01-24,22.3,34.3,70.3,0.0,22.4,243.6,Elongation,1,0.59,0.15
III,Nueva Ecija,Science City of Muñoz,2021-01-25,21.6,34.3,66.2,0.0,21.2,231.5,Elongation,1,0.5,0.11
III,Nueva Ecija,Science City of Muñoz,2021-01-26,21.7,34.9,65.7,0.0,21.4,234.3,Elongation,0,1.54,0.19
III,Nueva Ecija,Science City of Muñoz,2021-01-27,21.6,36.4,65.7,0.0,21.9,239.4,Elongation,2,2.45,0.0
III,Nueva Ecija,Science City of Muñoz,2021-01-28,21.5,35.3,63.9,0.0,21.6,259.4,Elongation,0,2.19,0.21
III,Nueva Ecija,Science City of Muñoz,2021-01-29,21.4,35.7,67.5,0.0,22.2,236.6,Elongation,0,3.63,0.05
III,Nueva Ecija,Science City of Muñoz,2021-01-30,21.3,35.7,65.5,0.0,21.6,233.4,Elongation,2,4.06,0.14
III,Nueva Ecija,Science City of Muñoz,2021-01-31,21.1,36.0,67.2,0.0,22.0,244.8,Elongation,1,4.34,0.09
III,Nueva Ecija,Science City of Muñoz,2021-02-01,21.4,35.3,69.2,2.7,22.2,239.9,Elongation,4,5.03,0.01
