Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation
III,Bulacan,San Miguel,2023-10-29,24.8,33.8,73.7,0.0,24.0,209.7
III,Bulacan,San Miguel,2023-10-30,23.3,30.6,76.2,51.9,22.2,164.9
III,Bulacan,San Miguel,2023-10-31,22.9,33.3,76.5,2.9,23.4,202.4
III,Bulacan,San Miguel,2023-11-01,22.8,33.9,74.3,0.0,23.2,209.5
III,Bulacan,San Miguel,2023-11-02,23.3,34.6,78.7,6.3,24.7,207.4
III,Bulacan,San Miguel,2023-11-03,23.6,33.1,84.6,2.4,25.3,201.2
III,Bulacan,San Miguel,2023-11-04,24.0,32.8,79.2,0.0,24.2,208.9
III,Bulacan,San Miguel,2023-11-05,22.5,31.6,84.5,10.9,24.0,193.2
III,Bulacan,San Miguel,2023-11-06,22.3,32.0,84.2,0.0,24.0,202.1
III,Bulacan,San Miguel,2023-11-07,21.4,32.5,87.4,9.5,24.4,189.1
III,Bulacan,San Miguel,2023-11-08,22.4,33.0,79.0,0.0,23.5,212.2
III,Bulacan,San Miguel,2023-11-09,22.5,32.5,82.9,0.0,24.1,211.0
III,Bulacan,San Miguel,2023-11-10,23.3,32.8,85.7,4.8,25.2,192.4
III,Bulacan,San Miguel,2023-11-11,23.9,32.7,80.3,5.4,24.4,203.1
III,Bulacan,San Miguel,2023-11-12,23.6,31.2,78.7,0.0,23.1,218.4
III,Bulacan,San Miguel,2023-11-13,22.7,30.4,76.4,0.0,21.8,204.3
III,Bulacan,San Miguel,2023-11-14,23.1,32.2,75.6,0.0,22.8,208.1
III,Bulacan,San Miguel,2023-11-15,23.7,31.6,72.7,0.0,22.2,220.3
III,Bulacan,San Miguel,2023-11-16,24.4,31.6,75.0,0.0,23.0,194.9
III,Bulacan,San Miguel,2023-11-17,23.8,31.5,76.2,0.0,22.9,220.8
III,Bulacan,San Miguel,2023-11-18,22.9,30.0,79.9,73.2,22.4,154.0
III,Bulacan,San Miguel,2023-11-19,24.1,30.6,74.2,0.0,22.2,206.6
III,Bulacan,San Miguel,2023-11-20,23.6,30.4,73.3,0.0,21.7,204.6
III,Bulacan,San Miguel,2023-11-21,23.1,30.0,79.1,12.5,22.4,191.0
III,Bulacan,San Miguel,2023-11-22,23.3,31.8,74.7,0.0,22.5,202.5
III,Bulacan,San Miguel,2023-11-23,22.8,32.8,71.8,0.0,22.2,210.1
III,Bulacan,San Miguel,2023-11-24,23.5,32.1,75.0,0.0,22.8,222.3
III,Bulacan,San Miguel,2023-11-25,23.9,31.7,76.3,0.0,23.1,200.8
III,Bulacan,San Miguel,2023-11-26,24.2,31.5,76.1,0.0,23.1,205.0
III,Bulacan,San Miguel,2023-11-27,25.1,32.0,77.4,3.5,24.0,211.2
III,Bulacan,San Miguel,2023-11-28,25.4,34.0,80.6,12.9,25.8,195.3
III,Bulacan,San Miguel,2023-11-29,25.9,35.3,74.4,0.0,25.5,210.8
III,Bulacan,San Miguel,2023-11-30,25.1,34.1,74.1,0.0,24.4,211.3
III,Bulacan,San Miguel,2023-12-01,24.8,33.1,73.1,0.0,23.6,211.6
III,Bulacan,San Miguel,2023-12-02,24.8,32.4,78.5,7.2,24.3,216.6
III,Bulacan,San Miguel,2023-12-03,23.8,31.7,77.8,0.0,23.3,206.9
III,Bulacan,San Miguel,2023-12-04,24.3,32.9,75.1,0.0,23.6,218.2
III,Bulacan,San Miguel,2023-12-05,24.4,33.2,79.2,24.1,24.6,196.0
III,Bulacan,San Miguel,2023-12-06,24.9,33.1,75.0,0.0,24.0,216.2
III,Bulacan,San Miguel,2023-12-07,24.0,34.1,77.0,0.0,24.5,212.7
III,Bulacan,San Miguel,2023-12-08,22.7,34.8,75.8,0.0,23.9,217.1
III,Bulacan,San Miguel,2023-12-09,23.5,34.3,77.8,,24.5,208.4
III,Bulacan,San Miguel,2023-12-10,22.9,33.1,,,23.6,215.4
III,Bulacan,San Miguel,2023-12-11,23.2,32.5,,,22.9,213.7
III,Bulacan,San Miguel,2023-12-12,22.7,33.9,,0.0,24.0,214.9
III,Bulacan,San Miguel,2023-12-13,23.4,32.6,,3.5,24.3,207.8
III,Bulacan,San Miguel,2023-12-14,24.2,34.8,,0.0,25.1,201.2
III,Bulacan,San Miguel,2023-12-15,24.2,34.0,,10.2,25.3,207.4
III,Bulacan,San Miguel,2023-12-16,24.3,32.5,,0.0,22.7,200.5
III,Bulacan,San Miguel,2023-12-17,23.9,32.1,70.0,0.0,22.0,209.7
III,Bulacan,San Miguel,2023-12-18,24.2,32.8,72.9,3.4,23.1,226.9
III,Bulacan,San Miguel,2023-12-19,23.1,33.1,75.1,17.9,23.1,201.8
III,Bulacan,San Miguel,2023-12-20,23.3,32.8,79.4,3.6,23.9,206.1
III,Bulacan,San Miguel,2023-12-21,23.0,32.9,76.2,0.0,23.2,208.4
III,Bulacan,San Miguel,2023-12-22,22.3,32.0,78.5,0.0,22.8,227.2
III,Bulacan,San Miguel,2023-12-23,22.2,30.3,82.9,18.4,22.8,206.6
III,Bulacan,San Miguel,2023-12-24,22.9,30.2,83.8,5.8,23.3,208.3
III,Bulacan,San Miguel,2023-12-25,23.3,30.9,80.2,9.4,23.1,203.4
III,Bulacan,San Miguel,2023-12-26,24.0,31.6,77.0,0.0,23.2,222.3
III,Bulacan,San Miguel,2023-12-27,22.9,30.3,82.0,8.9,23.0,208.5
III,Bulacan,San Miguel,2023-12-28,22.4,31.1,78.1,0.0,22.4,216.5
III,Bulacan,San Miguel,2023-12-29,22.9,31.4,75.3,0.0,22.2,212.5
III,Bulacan,San Miguel,2023-12-30,22.0,30.9,72.6,0.0,21.0,226.1
III,Bulacan,San Miguel,2023-12-31,23.5,30.3,77.4,0.0,22.4,230.2
III,Bulacan,San Miguel,2024-01-01,22.9,29.8,78.1,0.0,22.0,201.1
III,Bulacan,San Miguel,2024-01-02,23.4,31.8,82.5,1.2,24.1,228.7
III,Bulacan,San Miguel,2024-01-03,25.1,33.7,,,25.6,213.1
III,Bulacan,San Miguel,2024-01-04,25.2,34.5,,,25.9,224.9
III,Bulacan,San Miguel,2024-01-05,24.6,34.9,77.2,,25.2,214.0
III,Bulacan,San Miguel,2024-01-06,24.9,34.9,74.5,0.0,24.8,233.2
III,Bulacan,San Miguel,2024-01-07,24.3,34.8,72.7,0.0,24.1,223.5
III,Bulacan,San Miguel,2024-01-08,23.8,34.7,77.9,0.0,24.8,209.5
III,Bulacan,San Miguel,2024-01-09,24.1,32.4,73.1,0.0,22.9,224.7
III,Bulacan,San Miguel,2024-01-10,23.4,32.1,72.5,0.0,22.2,233.0
III,Bulacan,San Miguel,2024-01-11,24.0,31.0,72.7,0.0,22.0,217.8
III,Bulacan,San Miguel,2024-01-12,23.8,31.9,70.7,0.0,22.0,208.4
III,Bulacan,San Miguel,2024-01-13,23.9,31.8,67.8,0.0,21.4,224.6
III,Bulacan,San Miguel,2024-01-14,23.2,31.2,68.5,0.0,20.9,223.6
III,Bulacan,San Miguel,2024-01-15,23.2,30.5,70.8,32.5,21.0,195.9
III,Bulacan,San Miguel,2024-01-16,23.5,31.4,67.7,0.0,21.0,234.6
III,Bulacan,San Miguel,2024-01-17,24.1,32.0,70.8,0.0,22.2,219.3
III,Bulacan,San Miguel,2024-01-18,23.2,32.6,70.1,0.0,21.9,213.4
III,Bulacan,San Miguel,2024-01-19,23.0,31.6,71.8,0.0,21.7,209.0
III,Bulacan,San Miguel,2024-01-20,22.1,32.4,71.9,0.0,21.6,214.7
III,Bulacan,San Miguel,2024-01-21,22.4,34.4,70.4,0.0,22.5,219.8
III,Bulacan,San Miguel,2024-01-22,22.5,33.1,72.8,0.0,22.4,215.3
III,Bulacan,San Miguel,2024-01-23,22.5,33.8,74.4,5.7,23.0,221.8
III,Bulacan,San Miguel,2024-01-24,22.0,32.6,76.9,1.5,22.7,215.5
III,Bulacan,San Miguel,2024-01-25,22.8,31.4,72.5,0.0,21.6,214.1
III,Bulacan,San Miguel,2024-01-26,23.7,30.9,72.0,0.0,21.7,231.7
III,Bulacan,San Miguel,2024-01-27,24.2,30.4,73.1,0.0,21.9,244.6
III,Bulacan,San Miguel,2024-01-28,23.6,31.0,75.4,0.0,22.4,209.5
III,Bulacan,San Miguel,2024-01-29,22.5,31.3,73.8,0.0,21.7,227.3
III,Bulacan,San Miguel,2024-01-30,23.3,32.0,74.7,0.0,22.6,221.4
III,Bulacan,San Miguel,2024-01-31,23.2,32.6,73.5,0.0,22.6,220.8
III,Bulacan,San Miguel,2024-02-01,23.9,32.9,73.5,0.0,23.1,233.7
III,Bulacan,San Miguel,2024-02-02,23.5,31.9,72.1,0.0,22.1,218.2
III,Bulacan,San Miguel,2024-02-03,23.0,32.0,78.3,12.4,23.2,217.1
III,Bulacan,San Miguel,2024-02-04,22.9,32.9,74.0,0.0,22.7,226.9
III,Bulacan,San Miguel,2024-02-05,23.2,33.8,77.6,0.0,24.0,206.5
III,Bulacan,San Miguel,2024-02-06,21.9,33.2,79.2,0.0,23.4,236.0
III,Bulacan,San Miguel,2024-02-07,22.1,32.7,76.7,0.0,22.7,204.7
III,Bulacan,San Miguel,2024-02-08,23.9,31.7,78.0,0.0,23.4,222.6
III,Bulacan,San Miguel,2024-02-09,22.9,32.0,77.5,0.0,23.0,226.8
III,Bulacan,San Miguel,2024-02-10,22.2,31.6,74.4,0.0,21.8,225.4
III,Bulacan,San Miguel,2024-02-11,21.7,32.3,74.4,0.0,21.9,218.5
III,Bulacan,San Miguel,2024-02-12,22.9,31.8,77.6,0.0,22.9,224.3
III,Bulacan,San Miguel,2024-02-13,22.5,31.6,76.7,0.0,22.4,219.6
III,Bulacan,San Miguel,2024-02-14,22.1,31.9,74.7,0.0,21.9,217.7
III,Bulacan,San Miguel,2024-02-15,22.6,32.7,74.7,0.0,22.6,216.0
III,Bulacan,San Miguel,2024-02-16,22.2,32.3,74.8,0.0,22.2,230.2
III,Bulacan,San Miguel,2024-02-17,22.4,32.6,73.7,0.0,22.2,224.0
III,Bulacan,San Miguel,2024-02-18,22.6,31.7,71.9,0.2,21.5,228.8
III,Bulacan,San Miguel,2024-02-19,22.3,31.7,67.8,0.0,20.6,230.9
III,Bulacan,San Miguel,2024-02-20,22.3,30.5,71.9,0.0,20.8,212.5
III,Bulacan,San Miguel,2024-02-21,22.5,31.7,71.6,0.0,21.4,215.2
III,Bulacan,San Miguel,2024-02-22,21.2,30.8,69.8,0.0,20.0,205.9
III,Bulacan,San Miguel,2024-02-23,21.4,30.6,72.5,0.0,20.5,227.7
III,Bulacan,San Miguel,2024-02-24,22.6,31.2,72.2,0.0,21.3,222.0
III,Bulacan,San Miguel,2024-02-25,22.8,32.2,70.5,0.0,21.6,218.9
III,Bulacan,San Miguel,2024-02-26,23.2,32.0,70.8,0.0,21.8,224.1
III,Bulacan,San Miguel,2024-02-27,23.5,31.3,74.7,5.1,22.3,223.4
III,Bulacan,San Miguel,2024-02-28,24.0,29.9,70.8,0.0,21.1,226.5
III,Bulacan,San Miguel,2024-02-29,23.3,31.3,69.9,0.0,21.3,232.6
III,Bulacan,San Miguel,2024-03-01,22.0,31.4,67.4,0.0,20.2,222.7
III,Bulacan,San Miguel,2024-03-02,22.1,31.5,68.6,0.0,20.5,222.8
III,Bulacan,San Miguel,2024-03-03,21.5,33.2,68.4,0.0,21.0,226.2
III,Bulacan,San Miguel,2024-03-04,21.4,33.1,71.3,0.0,21.5,227.7
III,Bulacan,San Miguel,2024-03-05,22.0,32.7,72.2,0.0,21.8,234.2
III,Bulacan,San Miguel,2024-03-06,22.2,32.3,74.5,0.0,22.2,227.2
III,Bulacan,San Miguel,2024-03-07,23.5,33.6,75.8,0.0,23.7,225.1
III,Bulacan,San Miguel,2024-03-08,23.3,32.0,77.6,0.0,23.2,222.6
III,Bulacan,San Miguel,2024-03-09,22.1,31.9,73.3,0.0,21.7,211.8
III,Bulacan,San Miguel,2024-03-10,21.4,31.1,75.6,10.2,21.4,207.9
III,Bulacan,San Miguel,2024-03-11,21.3,31.2,71.5,0.0,20.6,237.7
III,Bulacan,San Miguel,2024-03-12,21.2,31.6,72.2,0.0,20.8,227.3
III,Bulacan,San Miguel,2024-03-13,22.9,,74.5,0.0,22.0,214.3
III,Bulacan,San Miguel,2024-03-14,22.6,,74.0,0.0,22.1,219.8
III,Bulacan,San Miguel,2024-03-15,23.4,,73.6,0.0,23.0,240.8
III,Bulacan,San Miguel,2024-03-16,22.7,31.7,74.9,4.6,22.2,212.3
III,Bulacan,San Miguel,2024-03-17,23.2,32.0,74.7,0.0,22.5,226.4
III,Bulacan,San Miguel,2024-03-18,23.3,33.1,73.6,0.0,22.9,225.0
III,Bulacan,San Miguel,2024-03-19,24.1,34.4,73.4,0.0,23.9,233.1
III,Bulacan,San Miguel,2024-03-20,23.9,34.8,73.5,0.0,24.0,212.0
III,Bulacan,San Miguel,2024-03-21,24.1,33.6,78.1,16.2,24.5,207.7
III,Bulacan,San Miguel,2024-03-22,23.1,33.7,77.9,0.0,24.0,238.9
III,Bulacan,San Miguel,2024-03-23,22.5,33.7,76.8,0.0,23.5,226.9
III,Bulacan,San Miguel,2024-03-24,23.1,31.5,74.4,0.0,22.2,224.5
III,Bulacan,San Miguel,2024-03-25,23.1,31.5,74.3,0.0,22.2,210.5
III,Bulacan,San Miguel,2024-03-26,22.8,32.0,72.1,0.0,21.8,217.4
III,Bulacan,San Miguel,2024-03-27,23.0,31.8,,0.0,21.8,220.8
III,Bulacan,San Miguel,2024-03-28,23.3,31.0,,0.0,21.4,213.6
III,Bulacan,San Miguel,2024-03-29,23.4,30.3,72.8,0.0,21.4,232.1
III,Bulacan,San Miguel,2024-03-30,23.3,31.4,75.1,0.0,22.4,236.0
III,Bulacan,San Miguel,2024-03-31,23.6,33.1,74.3,0.0,23.2,218.8
III,Bulacan,San Miguel,2024-04-01,22.8,32.8,74.9,0.0,22.8,230.9
III,Bulacan,San Miguel,2024-04-02,22.9,30.0,77.3,0.0,21.9,224.3
III,Bulacan,San Miguel,2024-04-03,23.9,31.1,78.9,0.0,23.3,223.2
III,Bulacan,San Miguel,2024-04-04,24.3,30.8,78.0,0.0,23.2,212.7
III,Bulacan,San Miguel,2024-04-05,24.1,30.5,79.6,0.0,23.2,223.2
III,Bulacan,San Miguel,2024-04-06,23.9,29.9,79.0,0.0,22.7,210.9
III,Bulacan,San Miguel,2024-04-07,23.5,31.4,78.5,0.0,23.2,204.8
III,Bulacan,San Miguel,2024-04-08,22.7,31.0,80.5,7.9,23.0,196.9
III,Bulacan,San Miguel,2024-04-09,23.4,32.4,76.1,0.0,23.1,215.6
III,Bulacan,San Miguel,2024-04-10,23.1,31.5,80.3,9.6,23.4,209.0
III,Bulacan,San Miguel,2024-04-11,23.3,31.0,76.5,3.0,22.4,219.7
III,Bulacan,San Miguel,2024-04-12,23.1,31.5,73.6,19.4,22.0,194.2
III,Bulacan,San Miguel,2024-04-13,23.4,31.6,70.6,0.0,21.6,223.8
III,Bulacan,San Miguel,2024-04-14,22.7,,72.9,0.0,21.9,225.8
III,Bulacan,San Miguel,2024-04-15,22.4,,75.9,0.0,22.9,211.7
III,Bulacan,San Miguel,2024-04-16,21.6,,78.7,8.2,23.5,209.9
III,Bulacan,San Miguel,2024-04-17,21.7,,74.9,5.1,22.1,211.0
III,Bulacan,San Miguel,2024-04-18,22.2,,68.4,0.0,21.2,222.4
III,Bulacan,San Miguel,2024-04-19,22.2,32.4,69.9,0.0,21.3,230.1
III,Bulacan,San Miguel,2024-04-20,22.6,31.4,70.1,0.0,21.0,222.7
III,Bulacan,San Miguel,2024-04-21,23.4,31.6,69.4,0.0,21.4,218.0
III,Bulacan,San Miguel,2024-04-22,23.0,32.9,70.7,0.0,22.1,212.3
III,Bulacan,San Miguel,2024-04-23,22.5,32.8,68.1,0.0,21.3,223.3
III,Bulacan,San Miguel,2024-04-24,21.9,31.1,68.8,0.0,20.3,220.4
III,Bulacan,San Miguel,2024-04-25,22.2,30.8,70.4,0.0,20.6,208.5
III,Bulacan,San Miguel,2024-04-26,20.9,29.5,77.2,0.0,20.6,228.3
III,Bulacan,San Miguel,2024-04-27,21.3,29.2,77.9,0.0,20.8,209.1
III,Bulacan,San Miguel,2024-04-28,21.7,28.8,74.1,0.0,20.1,215.8
III,Bulacan,San Miguel,2024-04-29,22.2,,72.7,0.0,20.7,203.8
III,Bulacan,San Miguel,2024-04-30,23.1,,71.2,0.0,21.8,227.5
III,Bulacan,San Miguel,2024-05-01,24.2,,76.0,2.5,24.0,225.9
III,Bulacan,San Miguel,2024-05-02,24.2,,72.9,0.0,23.2,219.4
III,Bulacan,San Miguel,2024-05-03,24.2,,71.4,0.0,22.8,202.8
III,Bulacan,San Miguel,2024-05-04,23.4,31.8,74.7,0.0,22.5,207.0
III,Bulacan,San Miguel,2024-05-05,22.8,30.9,74.4,0.0,21.7,223.2
III,Bulacan,San Miguel,2024-05-06,23.3,31.7,76.4,12.0,22.8,207.1
III,Bulacan,San Miguel,2024-05-07,24.3,32.6,70.4,0.0,22.5,205.8
III,Bulacan,San Miguel,2024-05-08,24.6,30.8,71.9,0.0,22.1,210.6
III,Bulacan,San Miguel,2024-05-09,24.4,31.3,69.5,0.0,21.8,219.6
III,Bulacan,San Miguel,2024-05-10,24.2,31.8,75.8,7.5,23.2,214.6
III,Bulacan,San Miguel,2024-05-11,24.2,32.4,72.8,0.0,22.9,210.6
III,Bulacan,San Miguel,2024-05-12,24.7,33.1,76.3,5.0,24.2,205.6
III,Bulacan,San Miguel,2024-05-13,23.6,,73.4,0.0,23.4,204.8
III,Bulacan,San Miguel,2024-05-14,23.1,,77.7,0.0,23.9,217.8
III,Bulacan,San Miguel,2024-05-15,22.9,,73.5,,23.2,202.2
III,Bulacan,San Miguel,2024-05-16,22.7,,73.1,,22.8,223.9
III,Bulacan,San Miguel,2024-05-17,23.0,,72.7,,22.6,204.4
III,Bulacan,San Miguel,2024-05-18,22.0,33.8,73.6,,22.6,217.5
III,Bulacan,San Miguel,2024-05-19,22.7,32.1,78.2,10.1,23.0,200.8
III,Bulacan,San Miguel,2024-05-20,23.8,32.3,73.5,0.0,22.7,211.9
III,Bulacan,San Miguel,2024-05-21,24.1,32.6,77.7,4.3,23.9,206.6
III,Bulacan,San Miguel,2024-05-22,24.0,34.1,72.9,0.0,23.6,203.7
III,Bulacan,San Miguel,2024-05-23,22.9,33.1,75.7,0.0,23.1,222.8
III,Bulacan,San Miguel,2024-05-24,23.6,32.7,77.9,0.0,23.7,223.4
III,Bulacan,San Miguel,2024-05-25,23.6,32.6,75.9,0.0,23.3,216.0
III,Bulacan,San Miguel,2024-05-26,22.9,34.0,73.4,0.0,23.1,220.9
III,Bulacan,San Miguel,2024-05-27,23.5,33.1,77.9,11.6,23.9,203.6
III,Bulacan,San Miguel,2024-05-28,23.3,33.5,71.4,0.0,22.7,202.2
III,Bulacan,San Miguel,2024-05-29,22.8,32.3,75.4,0.8,22.6,214.3
III,Bulacan,San Miguel,2024-05-30,22.2,33.6,77.9,7.1,23.5,201.2
III,Bulacan,San Miguel,2024-05-31,21.5,33.5,71.3,0.0,21.8,197.0
III,Bulacan,San Miguel,2024-06-01,21.2,32.1,74.3,16.0,21.5,194.8
III,Bulacan,San Miguel,2024-06-02,22.1,32.9,72.6,0.0,22.0,208.2
III,Bulacan,San Miguel,2024-06-03,22.1,33.0,75.2,0.0,22.6,199.3
III,Bulacan,San Miguel,2024-06-04,22.0,32.8,77.6,0.0,22.9,207.2
III,Bulacan,San Miguel,2024-06-05,22.2,32.0,83.3,12.8,23.8,197.7
III,Bulacan,San Miguel,2024-06-06,22.6,33.1,76.8,0.0,23.2,205.9
III,Bulacan,San Miguel,2024-06-07,23.8,32.5,83.0,8.0,24.8,201.2
III,Bulacan,San Miguel,2024-06-08,23.9,32.7,82.4,7.3,24.8,201.5
III,Bulacan,San Miguel,2024-06-09,23.0,33.5,75.4,0.0,23.3,211.2
III,Bulacan,San Miguel,2024-06-10,23.1,33.7,75.3,0.0,23.5,217.3
III,Bulacan,San Miguel,2024-06-11,,,76.2,0.0,24.1,213.8
III,Bulacan,San Miguel,2024-06-12,,,74.7,0.0,22.8,224.2
III,Bulacan,San Miguel,2024-06-13,,,73.8,0.0,22.4,209.0
III,Bulacan,San Miguel,2024-06-14,,,72.8,0.0,22.3,215.1
III,Bulacan,San Miguel,2024-06-15,,30.2,74.4,0.0,22.0,205.1
III,Bulacan,San Miguel,2024-06-16,24.6,30.2,75.6,0.0,22.5,204.6
III,Bulacan,San Miguel,2024-06-17,23.7,32.9,75.1,0.0,23.3,201.5
III,Bulacan,San Miguel,2024-06-18,23.0,33.3,75.5,0.0,23.2,208.6
III,Bulacan,San Miguel,2024-06-19,22.9,32.1,74.7,0.0,22.4,206.2
III,Bulacan,San Miguel,2024-06-20,23.5,32.8,75.7,0.0,23.3,201.4
III,Bulacan,San Miguel,2024-06-21,23.6,31.7,75.3,0.0,22.7,227.1
III,Bulacan,San Miguel,2024-06-22,23.3,32.1,79.1,0.0,23.5,213.6
III,Bulacan,San Miguel,2024-06-23,23.7,30.9,,7.3,23.4,185.3
III,Bulacan,San Miguel,2024-06-24,22.9,32.9,,0.0,23.7,197.7
III,Bulacan,San Miguel,2024-06-25,23.2,31.1,80.4,30.4,23.2,183.7
III,Bulacan,San Miguel,2024-06-26,23.7,32.2,78.4,0.0,23.6,204.6
III,Bulacan,San Miguel,2024-06-27,23.9,32.1,80.0,0.7,24.0,211.3
III,Bulacan,San Miguel,2024-06-28,24.3,31.7,81.4,0.0,24.3,205.8
III,Bulacan,San Miguel,2024-06-29,23.7,33.4,80.3,0.0,24.6,191.2
III,Bulacan,San Miguel,2024-06-30,23.8,33.3,80.3,0.0,24.6,207.3
III,Bulacan,San Miguel,2024-07-01,23.9,34.4,83.8,0.0,25.9,206.6
III,Bulacan,San Miguel,2024-07-02,22.8,32.5,84.0,0.0,24.4,193.3
III,Bulacan,San Miguel,2024-07-03,23.4,33.0,86.5,4.3,25.5,196.5
III,Bulacan,San Miguel,2024-07-04,24.2,35.0,82.1,2.7,26.0,190.2
III,Bulacan,San Miguel,2024-07-05,24.2,32.9,82.1,11.1,25.0,208.3
III,Bulacan,San Miguel,2024-07-06,24.2,33.5,80.2,0.0,24.9,
III,Bulacan,San Miguel,2024-07-07,24.3,32.2,84.3,19.2,25.1,
III,Bulacan,San Miguel,2024-07-08,24.2,33.1,82.9,0.0,25.2,211.5
III,Bulacan,San Miguel,2024-07-09,24.9,32.3,81.0,0.0,24.8,212.4
III,Bulacan,San Miguel,2024-07-10,25.5,34.3,78.4,0.0,,192.6
III,Bulacan,San Miguel,2024-07-11,25.3,33.8,82.6,4.4,,197.9
III,Bulacan,San Miguel,2024-07-12,25.0,34.1,76.0,0.0,,206.9
III,Bulacan,San Miguel,2024-07-13,25.4,33.9,78.9,0.0,,212.1
III,Bulacan,San Miguel,2024-07-14,25.0,32.6,83.9,12.8,,185.4
III,Bulacan,San Miguel,2024-07-15,24.7,32.0,87.2,20.5,25.8,173.6
III,Bulacan,San Miguel,2024-07-16,24.6,33.8,84.6,0.0,26.1,204.9
III,Bulacan,San Miguel,2024-07-17,25.0,32.1,86.8,9.6,25.9,187.6
III,Bulacan,San Miguel,2024-07-18,25.0,33.2,86.6,0.0,26.4,207.5
III,Bulacan,San Miguel,2024-07-19,24.9,32.6,82.7,0.0,25.3,205.7
III,Bulacan,San Miguel,2024-07-20,23.3,32.1,89.6,102.0,25.6,155.1
III,Bulacan,San Miguel,2024-07-21,23.8,32.8,86.6,0.0,25.6,187.4
III,Bulacan,San Miguel,2024-07-22,24.7,31.7,88.6,6.1,25.9,184.7
III,Bulacan,San Miguel,2024-07-23,24.8,32.9,79.6,0.0,24.8,213.1
III,Bulacan,San Miguel,2024-07-24,24.8,34.6,77.8,0.0,25.3,203.9
III,Bulacan,San Miguel,2024-07-25,22.9,33.2,77.4,26.5,23.5,168.9
III,Bulacan,San Miguel,2024-07-26,22.9,32.6,78.5,12.0,23.4,197.1
III,Bulacan,San Miguel,2024-07-27,23.6,33.0,81.7,18.1,24.6,186.1
III,Bulacan,San Miguel,2024-07-28,23.3,33.2,78.7,0.0,24.0,195.4
III,Bulacan,San Miguel,2024-07-29,22.9,31.4,84.0,12.6,24.0,185.6
III,Bulacan,San Miguel,2024-07-30,23.1,32.2,84.1,5.5,24.5,199.3
III,Bulacan,San Miguel,2024-07-31,23.9,32.8,80.5,8.7,24.4,191.8
III,Bulacan,San Miguel,2024-08-01,23.5,32.0,79.0,0.0,23.6,204.5
III,Bulacan,San Miguel,2024-08-02,24.1,33.0,83.8,7.6,25.3,191.8
III,Bulacan,San Miguel,2024-08-03,23.3,33.4,84.5,2.9,25.2,203.3
III,Bulacan,San Miguel,2024-08-04,24.3,33.9,78.7,0.0,24.8,200.2
III,Bulacan,San Miguel,2024-08-05,23.6,32.0,81.4,26.0,24.1,166.7
III,Bulacan,San Miguel,2024-08-06,24.7,31.4,80.5,0.0,24.2,203.3
III,Bulacan,San Miguel,2024-08-07,24.4,30.5,85.5,3.8,24.6,190.6
III,Bulacan,San Miguel,2024-08-08,23.8,30.8,79.3,0.0,,203.8
III,Bulacan,San Miguel,2024-08-09,22.8,30.0,79.9,39.9,,148.0
III,Bulacan,San Miguel,2024-08-10,24.6,32.0,79.0,3.0,,198.0
III,Bulacan,San Miguel,2024-08-11,24.0,32.3,75.6,0.0,,200.3
III,Bulacan,San Miguel,2024-08-12,24.7,32.2,81.0,,,189.4
III,Bulacan,San Miguel,2024-08-13,25.1,34.5,73.6,,,205.1
III,Bulacan,San Miguel,2024-08-14,24.5,33.1,81.6,,,188.8
III,Bulacan,San Miguel,2024-08-15,23.6,33.1,77.4,,,203.6
III,Bulacan,San Miguel,2024-08-16,23.3,33.0,84.3,,25.0,179.1
III,Bulacan,San Miguel,2024-08-17,23.5,33.2,82.6,0.0,24.9,201.2
III,Bulacan,San Miguel,2024-08-18,23.5,31.9,87.3,10.0,25.2,191.9
III,Bulacan,San Miguel,2024-08-19,23.9,31.4,88.4,21.1,25.3,178.9
III,Bulacan,San Miguel,2024-08-20,25.1,31.4,81.2,0.0,24.5,189.7
III,Bulacan,San Miguel,2024-08-21,25.4,31.0,86.5,7.2,25.5,191.8
III,Bulacan,San Miguel,2024-08-22,25.8,32.5,83.5,7.5,25.8,183.5
III,Bulacan,San Miguel,2024-08-23,24.7,30.8,80.8,66.6,23.9,146.1
III,Bulacan,San Miguel,2024-08-24,24.5,32.2,,0.0,24.4,192.8
III,Bulacan,San Miguel,2024-08-25,23.4,30.1,,37.6,23.4,169.6
III,Bulacan,San Miguel,2024-08-26,23.3,32.6,,8.1,24.9,191.0
III,Bulacan,San Miguel,2024-08-27,23.6,32.3,87.3,20.6,25.4,188.7
III,Bulacan,San Miguel,2024-08-28,24.9,34.7,81.1,0.0,26.0,197.5
III,Bulacan,San Miguel,2024-08-29,24.5,32.4,86.8,12.1,25.8,187.7
III,Bulacan,San Miguel,2024-08-30,24.0,33.2,81.7,0.0,24.9,201.0
III,Bulacan,San Miguel,2024-08-31,23.5,31.1,87.3,5.3,24.8,182.2
III,Bulacan,San Miguel,2024-09-01,23.3,32.6,81.9,0.0,24.3,186.9
III,Bulacan,San Miguel,2024-09-02,23.3,30.8,81.1,0.0,23.3,192.5
III,Bulacan,San Miguel,2024-09-03,22.8,31.1,84.7,2.1,23.9,207.2
III,Bulacan,San Miguel,2024-09-04,21.9,31.2,83.7,45.7,23.3,164.8
III,Bulacan,San Miguel,2024-09-05,23.2,35.5,78.8,0.0,25.1,193.0
III,Bulacan,San Miguel,2024-09-06,24.2,34.2,81.3,0.8,25.5,211.3
