Region,Province,Municipality,Date,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Nueva Ecija,Science City of Muñoz,2022-11-25,Seedling,0.0,0.05,0.08
III,Nueva Ecija,Science City of Muñoz,2022-11-26,Seedling,0.0,0.01,0.0
III,Nueva Ecija,Science City of Muñoz,2022-11-27,Seedling,0.0,0.06,0.04
III,Nueva Ecija,Science City of Muñoz,2022-11-28,Seedling,0.0,0.06,0.05
III,Nueva Ecija,Science City of Muñoz,2022-11-29,Seedling,0.0,0.25,0.02
III,Nueva Ecija,Science City of Muñoz,2022-11-30,Seedling,0.0,0.07,0.04
III,Nueva Ecija,Science City of Muñoz,2022-12-01,Seedling,0.0,0.06,0.09
III,Nueva Ecija,Science City of Muñoz,2022-12-02,Seedling,0.0,0.2,0.13
III,Nueva Ecija,Science City of Muñoz,2022-12-03,Seedling,0.0,0.1,0.01
III,Nueva Ecija,Science City of Muñoz,2022-12-04,Seedling,0.0,0.0,0.09
III,Nueva Ecija,Science City of Muñoz,2022-12-05,Seedling,0.0,0.16,0.08
III,Nueva Ecija,Science City of Muñoz,2022-12-06,Seedling,0.0,0.09,0.09
III,Nueva Ecija,Science City of Muñoz,2022-12-07,Seedling,0.0,0.14,0.0
III,Nueva Ecija,Science City of Muñoz,2022-12-08,Seedling,0.0,1.64,0.04
III,Nueva Ecija,Science City of Muñoz,2022-12-09,Seedling,0.0,2.13,0.13
III,Nueva Ecija,Science City of Muñoz,2022-12-10,Seedling,0.0,2.66,0.19
III,Nueva Ecija,Science City of Muñoz,2022-12-11,Seedling,2.0,2.56,0.03
III,Nueva Ecija,Science City of Muñoz,2022-12-12,Seedling,2.0,2.6,0.05
III,Nueva Ecija,Science City of Muñoz,2022-12-13,Seedling,1.0,3.02,0.0
III,Nueva Ecija,Science City of Muñoz,2022-12-14,Seedling,1.0,2.94,0.27
III,Nueva Ecija,Science City of Muñoz,2022-12-15,Seedling,0.0,3.12,0.13
III,Nueva Ecija,Science City of Muñoz,2022-12-16,Seedling,1.0,2.49,0.13
III,Nueva Ecija,Science City of Muñoz,2022-12-17,Seedling,0.0,1.86,0.17
III,Nueva Ecija,Science City of Muñoz,2022-12-18,Seedling,0.0,2.11,0.11
III,Nueva Ecija,Science City of Muñoz,2022-12-19,Seedling,0.0,1.37,0.13
III,Nueva Ecija,Science City of Muñoz,2022-12-20,Seedling,0.0,1.34,0.0
III,Nueva Ecija,Science City of Muñoz,2022-12-21,Seedling,2.0,0.46,0.12
III,Nueva Ecija,Science City of Muñoz,2022-12-22,Seedling,2.0,0.0,0.11
III,Nueva Ecija,Science City of Muñoz,2022-12-23,Tillering,2.0,0.73,0.0
III,Nueva Ecija,Science City of Muñoz,2022-12-24,Tillering,,1.41,0.02
III,Nueva Ecija,Science City of Muñoz,2022-12-25,Tillering,,0.0,0.03
III,Nueva Ecija,Science City of Muñoz,2022-12-26,Tillering,,0.68,0.07
III,Nueva Ecija,Science City of Muñoz,2022-12-27,Tillering,,0.94,0.11
III,Nueva Ecija,Science City of Muñoz,2022-12-28,Tillering,0.0,0.5,0.07
III,Nueva Ecija,Science City of Muñoz,2022-12-29,Tillering,4.0,0.22,0.04
III,Nueva Ecija,Science City of Muñoz,2022-12-30,Tillering,0.0,0.58,0.02
III,Nueva Ecija,Science City of Muñoz,2022-12-31,Tillering,3.0,0.55,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-01,Tillering,3.0,0.0,0.04
III,Nueva Ecija,Science City of Muñoz,2023-01-02,Tillering,2.0,0.0,0.21
III,Nueva Ecija,Science City of Muñoz,2023-01-03,Tillering,1.0,0.18,0.06
III,Nueva Ecija,Science City of Muñoz,2023-01-04,Tillering,2.0,0.0,0.17
III,Nueva Ecija,Science City of Muñoz,2023-01-05,Tillering,4.0,0.88,0.13
III,Nueva Ecija,Science City of Muñoz,2023-01-06,Tillering,1.0,0.2,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-07,Tillering,3.0,0.0,0.17
III,Nueva Ecija,Science City of Muñoz,2023-01-08,Tillering,1.0,0.72,0.15
III,Nueva Ecija,Science City of Muñoz,2023-01-09,Tillering,1.0,0.74,0.1
III,Nueva Ecija,Science City of Muñoz,2023-01-10,Tillering,5.0,0.42,0.01
III,Nueva Ecija,Science City of Muñoz,2023-01-11,Tillering,2.0,0.66,0.03
III,Nueva Ecija,Science City of Muñoz,2023-01-12,Tillering,0.0,1.4,0.12
III,Nueva Ecija,Science City of Muñoz,2023-01-13,Tillering,2.0,0.44,0.08
III,Nueva Ecija,Science City of Muñoz,2023-01-14,Tillering,1.0,1.26,0.25
III,Nueva Ecija,Science City of Muñoz,2023-01-15,Tillering,1.0,1.95,0.16
III,Nueva Ecija,Science City of Muñoz,2023-01-16,Tillering,2.0,2.9,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-17,Elongation,0.0,6.98,0.2
III,Nueva Ecija,Science City of Muñoz,2023-01-18,Elongation,3.0,5.67,0.04
III,Nueva Ecija,Science City of Muñoz,2023-01-19,Elongation,3.0,5.03,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-20,Elongation,0.0,4.93,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-21,Elongation,2.0,4.49,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-22,Elongation,0.0,3.49,0.23
III,Nueva Ecija,Science City of Muñoz,2023-01-23,Elongation,2.0,3.88,0.08
III,Nueva Ecija,Science City of Muñoz,2023-01-24,Elongation,1.0,4.11,0.13
III,Nueva Ecija,Science City of Muñoz,2023-01-25,Elongation,4.0,3.53,0.21
III,Nueva Ecija,Science City of Muñoz,2023-01-26,Elongation,0.0,3.02,0.0
III,Nueva Ecija,Science City of Muñoz,2023-01-27,Elongation,4.0,2.74,0.06
III,Nueva Ecija,Science City of Muñoz,2023-01-28,Elongation,4.0,1.34,0.19
III,Nueva Ecija,Science City of Muñoz,2023-01-29,Elongation,1.0,0.47,0.02
III,Nueva Ecija,Science City of Muñoz,2023-01-30,Elongation,1.0,1.63,0.12
III,Nueva Ecija,Science City of Muñoz,2023-01-31,Elongation,1.0,1.58,0.13
III,Nueva Ecija,Science City of Muñoz,2023-02-01,Elongation,0.0,0.1,0.11
III,Nueva Ecija,Science City of Muñoz,2023-02-02,Elongation,2.0,0.69,0.13
III,Nueva Ecija,Science City of Muñoz,2023-02-03,Elongation,0.0,1.24,0.16
III,Nueva Ecija,Science City of Muñoz,2023-02-04,Elongation,0.0,1.45,0.09
III,Nueva Ecija,Science City of Muñoz,2023-02-05,Panicle,1.0,0.11,0.0
III,Nueva Ecija,Science City of Muñoz,2023-02-06,Panicle,1.0,0.14,0.24
III,Nueva Ecija,Science City of Muñoz,2023-02-07,Panicle,1.0,0.07,0.81
III,Nueva Ecija,Science City of Muñoz,2023-02-08,Panicle,0.0,0.0,1.08
III,Nueva Ecija,Science City of Muñoz,2023-02-09,Panicle,0.0,0.0,0.86
III,Nueva Ecija,Science City of Muñoz,2023-02-10,Panicle,1.0,0.0,1.79
III,Nueva Ecija,Science City of Muñoz,2023-02-11,Panicle,1.0,0.16,0.65
III,Nueva Ecija,Science City of Muñoz,2023-02-12,Panicle,2.0,0.06,0.35
III,Nueva Ecija,Science City of Muñoz,2023-02-13,Panicle,2.0,0.2,0.41
III,Nueva Ecija,Science City of Muñoz,2023-02-14,Panicle,2.0,0.08,0.03
III,Nueva Ecija,Science City of Muñoz,2023-02-15,Panicle,1.0,0.21,0.52
III,Nueva Ecija,Science City of Muñoz,2023-02-16,Panicle,1.0,0.09,1.93
III,Nueva Ecija,Science City of Muñoz,2023-02-17,Panicle,0.0,0.09,1.55
III,Nueva Ecija,Science City of Muñoz,2023-02-18,Panicle,3.0,0.13,0.42
III,Nueva Ecija,Science City of Muñoz,2023-02-19,Flowering,1.0,0.12,0.26
III,Nueva Ecija,Science City of Muñoz,2023-02-20,Flowering,1.0,0.09,0.65
III,Nueva Ecija,Science City of Muñoz,2023-02-21,Flowering,1.0,0.03,1.02
III,Nueva Ecija,Science City of Muñoz,2023-02-22,Flowering,2.0,0.01,0.68
III,Nueva Ecija,Science City of Muñoz,2023-02-23,Flowering,1.0,0.16,0.7
III,Nueva Ecija,Science City of Muñoz,2023-02-24,Flowering,0.0,0.12,0.0
III,Nueva Ecija,Science City of Muñoz,2023-02-25,Flowering,2.0,0.06,0.48
III,Nueva Ecija,Science City of Muñoz,2023-02-26,Flowering,0.0,0.11,0.77
III,Nueva Ecija,Science City of Muñoz,2023-02-27,Flowering,0.0,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2023-02-28,Flowering,2.0,0.13,0.0
III,Nueva Ecija,Science City of Muñoz,2023-03-01,Flowering,2.0,0.1,1.35
III,Nueva Ecija,Science City of Muñoz,2023-03-02,Flowering,1.0,0.03,0.0
III,Nueva Ecija,Science City of Muñoz,2023-03-03,Flowering,2.0,0.1,0.21
III,Nueva Ecija,Science City of Muñoz,2023-03-04,Flowering,0.0,0.09,0.0
III,Nueva Ecija,Science City of Muñoz,2023-03-05,Flowering,1.0,0.0,0.93
III,Nueva Ecija,Science City of Muñoz,2023-03-06,Ripening,1.0,0.0,0.86
III,Nueva Ecija,Science City of Muñoz,2023-03-07,Ripening,1.0,0.09,0.97
III,Nueva Ecija,Science City of Muñoz,2023-03-08,Ripening,1.0,0.22,0.82
III,Nueva Ecija,Science City of Muñoz,2023-03-09,Ripening,,0.07,1.75
III,Nueva Ecija,Science City of Muñoz,2023-03-10,Ripening,,0.02,1.15
III,Nueva Ecija,Science City of Muñoz,2023-03-11,Ripening,,0.01,0.73
III,Nueva Ecija,Science City of Muñoz,2023-03-12,Ripening,1.0,0.16,0.3
III,Nueva Ecija,Science City of Muñoz,2023-03-13,Ripening,1.0,0.07,1.05
III,Nueva Ecija,Science City of Muñoz,2023-03-14,Ripening,0.0,0.16,0.41
III,Nueva Ecija,Science City of Muñoz,2023-03-15,Ripening,1.0,0.0,0.69
III,Nueva Ecija,Science City of Muñoz,2023-03-16,Ripening,2.0,0.08,0.28
III,Nueva Ecija,Science City of Muñoz,2023-03-17,Ripening,0.0,0.07,0.82
III,Nueva Ecija,Science City of Muñoz,2023-03-18,Ripening,1.0,0.05,0.78
III,Nueva Ecija,Science City of Muñoz,2023-03-19,Ripening,3.0,0.0,0.04
III,Nueva Ecija,Science City of Muñoz,2023-03-20,Ripening,2.0,0.19,0.93
III,Nueva Ecija,Science City of Muñoz,2023-03-21,Ripening,4.0,0.04,0.82
III,Nueva Ecija,Science City of Muñoz,2023-03-22,Ripening,4.0,0.06,1.66
III,Nueva Ecija,Science City of Muñoz,2023-03-23,Ripening,5.0,0.15,0.25
III,Nueva Ecija,Science City of Muñoz,2023-03-24,Ripening,7.0,0.02,2.29
III,Nueva Ecija,Science City of Muñoz,2023-03-25,Ripening,2.0,0.14,0.77
III,Nueva Ecija,Science City of Muñoz,2023-03-26,Ripening,2.0,0.0,1.23
III,Nueva Ecija,Science City of Muñoz,2023-03-27,Ripening,3.0,0.1,0.49
III,Nueva Ecija,Science City of Muñoz,2023-03-28,Ripening,8.0,0.08,2.07
III,Nueva Ecija,Science City of Muñoz,2023-03-29,Ripening,6.0,0.09,0.44
III,Nueva Ecija,Science City of Muñoz,2023-03-30,Ripening,0.0,0.14,0.08
III,Nueva Ecija,Science City of Muñoz,2023-03-31,Ripening,1.0,0.0,0.2
III,Nueva Ecija,Science City of Muñoz,2023-04-01,Ripening,0.0,0.11,0.19
III,Nueva Ecija,Science City of Muñoz,2023-04-02,Ripening,0.0,0.0,0.14
III,Nueva Ecija,Science City of Muñoz,2023-04-03,Ripening,0.0,0.15,0.16
III,Nueva Ecija,Science City of Muñoz,2023-04-04,Ripening,0.0,0.21,0.1
III,Nueva Ecija,Science City of Muñoz,2023-04-05,Ripening,0.0,0.0,0.14
III,Nueva Ecija,Science City of Muñoz,2023-04-06,Ripening,0.0,0.05,0.12
III,Nueva Ecija,Science City of Muñoz,2023-04-07,Ripening,0.0,0.19,0.18
III,Nueva Ecija,Science City of Muñoz,2023-04-08,Ripening,0.0,0.19,0.0
III,Nueva Ecija,Science City of Muñoz,2023-04-09,Ripening,0.0,0.22,0.03
III,Nueva Ecija,Science City of Muñoz,2023-04-10,Ripening,0.0,0.04,0.06
III,Nueva Ecija,Science City of Muñoz,2023-04-11,Ripening,1.0,0.14,0.0
III,Nueva Ecija,Science City of Muñoz,2023-04-12,Ripening,0.0,0.13,0.04
III,Nueva Ecija,Science City of Muñoz,2023-04-13,Ripening,0.0,0.08,0.04
III,Nueva Ecija,Science City of Muñoz,2023-04-14,Ripening,0.0,0.05,0.06
III,Nueva Ecija,Science City of Muñoz,2023-04-15,Ripening,0.0,0.07,0.13
III,Nueva Ecija,Science City of Muñoz,2023-04-16,Ripening,0.0,0.15,0.04
III,Nueva Ecija,Science City of Muñoz,2023-04-17,Ripening,0.0,0.07,0.27
III,Nueva Ecija,Science City of Muñoz,2023-04-18,Ripening,0.0,0.07,0.05
III,Nueva Ecija,Science City of Muñoz,2023-04-19,Ripening,0.0,0.09,0.03
III,Nueva Ecija,Science City of Muñoz,2023-04-20,Ripening,0.0,0.15,0.04
III,Nueva Ecija,Science City of Muñoz,2023-04-21,Ripening,0.0,0.03,0.08
III,Nueva Ecija,Science City of Muñoz,2023-04-22,Ripening,0.0,0.04,0.05
III,Nueva Ecija,Science City of Muñoz,2023-04-23,Ripening,1.0,0.02,0.02
III,Nueva Ecija,Science City of Muñoz,2023-04-24,Ripening,0.0,0.15,0.0
III,Nueva Ecija,Science City of Muñoz,2023-04-25,Ripening,0.0,0.0,0.05
III,Nueva Ecija,Science City of Muñoz,2023-04-26,Ripening,0.0,0.06,0.05
III,Nueva Ecija,Science City of Muñoz,2023-04-27,Ripening,0.0,0.12,0.09
III,Nueva Ecija,Science City of Muñoz,2023-04-28,Ripening,0.0,0.14,0.18
III,Nueva Ecija,Science City of Muñoz,2023-04-29,Ripening,0.0,0.14,0.06
III,Nueva Ecija,Science City of Muñoz,2023-04-30,Ripening,0.0,0.17,0.07
III,Nueva Ecija,Science City of Muñoz,2023-05-01,Ripening,0.0,0.02,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-02,Seedling,0.0,0.15,0.09
III,Nueva Ecija,Science City of Muñoz,2023-05-03,Seedling,0.0,0.14,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-04,Seedling,0.0,0.16,0.14
III,Nueva Ecija,Science City of Muñoz,2023-05-05,Seedling,0.0,0.07,0.27
III,Nueva Ecija,Science City of Muñoz,2023-05-06,Seedling,0.0,0.07,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-07,Seedling,0.0,0.04,0.1
III,Nueva Ecija,Science City of Muñoz,2023-05-08,Seedling,0.0,0.01,0.1
III,Nueva Ecija,Science City of Muñoz,2023-05-09,Seedling,0.0,0.0,0.1
III,Nueva Ecija,Science City of Muñoz,2023-05-10,Seedling,0.0,0.24,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-11,Seedling,0.0,0.08,0.06
III,Nueva Ecija,Science City of Muñoz,2023-05-12,Seedling,0.0,0.22,
III,Nueva Ecija,Science City of Muñoz,2023-05-13,Seedling,0.0,0.16,
III,Nueva Ecija,Science City of Muñoz,2023-05-14,Seedling,0.0,0.02,
III,Nueva Ecija,Science City of Muñoz,2023-05-15,Seedling,0.0,0.06,0.22
III,Nueva Ecija,Science City of Muñoz,2023-05-16,Seedling,0.0,0.14,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-17,Seedling,0.0,0.09,0.05
III,Nueva Ecija,Science City of Muñoz,2023-05-18,Seedling,0.0,0.0,0.14
III,Nueva Ecija,Science City of Muñoz,2023-05-19,Seedling,0.0,0.1,0.1
III,Nueva Ecija,Science City of Muñoz,2023-05-20,Seedling,0.0,0.18,0.05
III,Nueva Ecija,Science City of Muñoz,2023-05-21,Seedling,0.0,0.0,0.05
III,Nueva Ecija,Science City of Muñoz,2023-05-22,Seedling,0.0,0.02,0.18
III,Nueva Ecija,Science City of Muñoz,2023-05-23,Seedling,0.0,0.15,0.01
III,Nueva Ecija,Science City of Muñoz,2023-05-24,Seedling,0.0,0.03,0.03
III,Nueva Ecija,Science City of Muñoz,2023-05-25,Seedling,0.0,0.0,0.15
III,Nueva Ecija,Science City of Muñoz,2023-05-26,Seedling,1.0,0.13,0.07
III,Nueva Ecija,Science City of Muñoz,2023-05-27,Seedling,0.0,0.04,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-28,Seedling,0.0,0.04,0.1
III,Nueva Ecija,Science City of Muñoz,2023-05-29,Seedling,0.0,0.05,0.14
III,Nueva Ecija,Science City of Muñoz,2023-05-30,Seedling,0.0,0.05,0.0
III,Nueva Ecija,Science City of Muñoz,2023-05-31,Seedling,0.0,0.2,0.06
III,Nueva Ecija,Science City of Muñoz,2023-06-01,Seedling,0.0,0.23,0.0
III,Nueva Ecija,Science City of Muñoz,2023-06-02,Seedling,0.0,0.14,0.09
III,Nueva Ecija,Science City of Muñoz,2023-06-03,Seedling,0.0,0.14,0.17
III,Nueva Ecija,Science City of Muñoz,2023-06-04,Seedling,0.0,0.19,0.09
III,Nueva Ecija,Science City of Muñoz,2023-06-05,Seedling,15.0,3.3,0.02
III,Nueva Ecija,Science City of Muñoz,2023-06-06,Seedling,6.0,4.76,0.03
III,Nueva Ecija,Science City of Muñoz,2023-06-07,Seedling,7.0,3.91,0.08
III,Nueva Ecija,Science City of Muñoz,2023-06-08,Seedling,10.0,3.66,0.08
III,Nueva Ecija,Science City of Muñoz,2023-06-09,Seedling,9.0,3.45,0.0
III,Nueva Ecija,Science City of Muñoz,2023-06-10,Seedling,9.0,2.61,0.14
III,Nueva Ecija,Science City of Muñoz,2023-06-11,Seedling,6.0,2.84,0.04
III,Nueva Ecija,Science City of Muñoz,2023-06-12,Seedling,10.0,2.42,0.13
III,Nueva Ecija,Science City of Muñoz,2023-06-13,Seedling,11.0,1.84,0.02
III,Nueva Ecija,Science City of Muñoz,2023-06-14,Seedling,9.0,1.59,0.12
III,Nueva Ecija,Science City of Muñoz,2023-06-15,Seedling,10.0,1.5,0.09
III,Nueva Ecija,Science City of Muñoz,2023-06-16,Seedling,16.0,0.72,0.01
III,Nueva Ecija,Science City of Muñoz,2023-06-17,Seedling,9.0,0.15,0.05
III,Nueva Ecija,Science City of Muñoz,2023-06-18,Seedling,4.0,1.31,0.02
III,Nueva Ecija,Science City of Muñoz,2023-06-19,Seedling,10.0,1.01,0.03
III,Nueva Ecija,Science City of Muñoz,2023-06-20,Seedling,12.0,0.31,0.03
III,Nueva Ecija,Science City of Muñoz,2023-06-21,Tillering,17.0,0.52,0.15
III,Nueva Ecija,Science City of Muñoz,2023-06-22,Tillering,12.0,0.89,0.12
III,Nueva Ecija,Science City of Muñoz,2023-06-23,Tillering,13.0,0.48,0.16
III,Nueva Ecija,Science City of Muñoz,2023-06-24,Tillering,11.0,0.11,0.24
III,Nueva Ecija,Science City of Muñoz,2023-06-25,Tillering,15.0,0.6,0.02
III,Nueva Ecija,Science City of Muñoz,2023-06-26,Tillering,9.0,0.0,0.01
III,Nueva Ecija,Science City of Muñoz,2023-06-27,Tillering,8.0,0.92,0.16
III,Nueva Ecija,Science City of Muñoz,2023-06-28,Tillering,6.0,1.04,0.09
III,Nueva Ecija,Science City of Muñoz,2023-06-29,Tillering,2.0,0.43,0.17
III,Nueva Ecija,Science City of Muñoz,2023-06-30,Tillering,3.0,0.42,0.01
III,Nueva Ecija,Science City of Muñoz,2023-07-01,Tillering,1.0,0.9,0.06
III,Nueva Ecija,Science City of Muñoz,2023-07-02,Tillering,1.0,0.99,0.03
III,Nueva Ecija,Science City of Muñoz,2023-07-03,Tillering,3.0,1.86,0.07
III,Nueva Ecija,Science City of Muñoz,2023-07-04,Tillering,2.0,2.4,0.12
III,Nueva Ecija,Science City of Muñoz,2023-07-05,Tillering,3.0,1.04,0.0
III,Nueva Ecija,Science City of Muñoz,2023-07-06,Tillering,5.0,2.63,0.07
III,Nueva Ecija,Science City of Muñoz,2023-07-07,Tillering,5.0,2.61,0.13
III,Nueva Ecija,Science City of Muñoz,2023-07-08,Tillering,5.0,2.58,0.04
III,Nueva Ecija,Science City of Muñoz,2023-07-09,Tillering,3.0,0.85,
III,Nueva Ecija,Science City of Muñoz,2023-07-10,Tillering,2.0,2.09,
III,Nueva Ecija,Science City of Muñoz,2023-07-11,Tillering,3.0,1.72,
III,Nueva Ecija,Science City of Muñoz,2023-07-12,Tillering,4.0,0.73,
III,Nueva Ecija,Science City of Muñoz,2023-07-13,Tillering,7.0,0.49,0.08
III,Nueva Ecija,Science City of Muñoz,2023-07-14,Tillering,14.0,0.78,0.08
III,Nueva Ecija,Science City of Muñoz,2023-07-15,Tillering,23.0,1.7,0.09
III,Nueva Ecija,Science City of Muñoz,2023-07-16,Elongation,25.0,1.59,0.04
III,Nueva Ecija,Science City of Muñoz,2023-07-17,Elongation,15.0,1.9,0.02
III,Nueva Ecija,Science City of Muñoz,2023-07-18,Elongation,20.0,2.35,0.09
III,Nueva Ecija,Science City of Muñoz,2023-07-19,Elongation,17.0,2.05,0.16
III,Nueva Ecija,Science City of Muñoz,2023-07-20,Elongation,12.0,2.48,0.11
III,Nueva Ecija,Science City of Muñoz,2023-07-21,Elongation,23.0,1.78,0.02
III,Nueva Ecija,Science City of Muñoz,2023-07-22,Elongation,17.0,0.97,0.01
III,Nueva Ecija,Science City of Muñoz,2023-07-23,Elongation,29.0,0.86,0.0
III,Nueva Ecija,Science City of Muñoz,2023-07-24,Elongation,20.0,0.45,0.0
III,Nueva Ecija,Science City of Muñoz,2023-07-25,Elongation,18.0,0.44,0.08
III,Nueva Ecija,Science City of Muñoz,2023-07-26,Elongation,22.0,0.25,0.1
III,Nueva Ecija,Science City of Muñoz,2023-07-27,Elongation,18.0,0.99,0.01
III,Nueva Ecija,Science City of Muñoz,2023-07-28,Elongation,16.0,0.79,0.2
III,Nueva Ecija,Science City of Muñoz,2023-07-29,Elongation,7.0,0.92,0.07
III,Nueva Ecija,Science City of Muñoz,2023-07-30,Elongation,4.0,3.21,0.12
III,Nueva Ecija,Science City of Muñoz,2023-07-31,Elongation,2.0,1.36,0.0
III,Nueva Ecija,Science City of Muñoz,2023-08-01,Elongation,0.0,1.03,0.0
III,Nueva Ecija,Science City of Muñoz,2023-08-02,Elongation,4.0,0.95,0.17
III,Nueva Ecija,Science City of Muñoz,2023-08-03,Elongation,1.0,1.0,0.21
III,Nueva Ecija,Science City of Muñoz,2023-08-04,Elongation,5.0,1.33,0.14
III,Nueva Ecija,Science City of Muñoz,2023-08-05,Panicle,1.0,0.08,2.31
III,Nueva Ecija,Science City of Muñoz,2023-08-06,Panicle,3.0,0.07,2.67
III,Nueva Ecija,Science City of Muñoz,2023-08-07,Panicle,0.0,0.04,3.28
III,Nueva Ecija,Science City of Muñoz,2023-08-08,Panicle,2.0,0.12,4.37
III,Nueva Ecija,Science City of Muñoz,2023-08-09,Panicle,1.0,0.03,3.72
III,Nueva Ecija,Science City of Muñoz,2023-08-10,Panicle,1.0,0.02,3.12
III,Nueva Ecija,Science City of Muñoz,2023-08-11,Panicle,1.0,0.0,3.94
III,Nueva Ecija,Science City of Muñoz,2023-08-12,Panicle,2.0,0.21,2.41
III,Nueva Ecija,Science City of Muñoz,2023-08-13,Panicle,0.0,0.08,0.34
III,Nueva Ecija,Science City of Muñoz,2023-08-14,Panicle,3.0,0.01,2.17
III,Nueva Ecija,Science City of Muñoz,2023-08-15,Panicle,8.0,0.16,2.52
III,Nueva Ecija,Science City of Muñoz,2023-08-16,Panicle,10.0,0.0,2.65
III,Nueva Ecija,Science City of Muñoz,2023-08-17,Panicle,15.0,0.02,3.49
III,Nueva Ecija,Science City of Muñoz,2023-08-18,Panicle,11.0,0.08,2.23
III,Nueva Ecija,Science City of Muñoz,2023-08-19,Panicle,7.0,0.0,0.23
III,Nueva Ecija,Science City of Muñoz,2023-08-20,Panicle,22.0,0.18,0.88
III,Nueva Ecija,Science City of Muñoz,2023-08-21,Flowering,17.0,0.22,0.32
III,Nueva Ecija,Science City of Muñoz,2023-08-22,Flowering,16.0,0.09,0.59
III,Nueva Ecija,Science City of Muñoz,2023-08-23,Flowering,21.0,0.19,0.14
III,Nueva Ecija,Science City of Muñoz,2023-08-24,Flowering,15.0,0.14,1.3
III,Nueva Ecija,Science City of Muñoz,2023-08-25,Flowering,23.0,0.0,0.0
III,Nueva Ecija,Science City of Muñoz,2023-08-26,Flowering,19.0,0.14,0.96
III,Nueva Ecija,Science City of Muñoz,2023-08-27,Flowering,18.0,0.15,0.51
III,Nueva Ecija,Science City of Muñoz,2023-08-28,Flowering,14.0,0.05,0.41
III,Nueva Ecija,Science City of Muñoz,2023-08-29,Flowering,8.0,0.04,0.38
III,Nueva Ecija,Science City of Muñoz,2023-08-30,Flowering,7.0,0.0,0.03
III,Nueva Ecija,Science City of Muñoz,2023-08-31,Flowering,2.0,0.27,0.7
III,Nueva Ecija,Science City of Muñoz,2023-09-01,Flowering,6.0,0.1,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-02,Flowering,3.0,0.11,1.31
III,Nueva Ecija,Science City of Muñoz,2023-09-03,Flowering,7.0,0.16,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-04,Flowering,7.0,0.0,0.52
III,Nueva Ecija,Science City of Muñoz,2023-09-05,Ripening,3.0,0.07,0.98
III,Nueva Ecija,Science City of Muñoz,2023-09-06,Ripening,4.0,0.2,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-07,Ripening,1.0,0.07,0.15
III,Nueva Ecija,Science City of Muñoz,2023-09-08,Ripening,1.0,0.15,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-09,Ripening,2.0,0.1,1.25
III,Nueva Ecija,Science City of Muñoz,2023-09-10,Ripening,6.0,0.03,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-11,Ripening,2.0,0.0,0.38
III,Nueva Ecija,Science City of Muñoz,2023-09-12,Ripening,3.0,0.1,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-13,Ripening,4.0,0.15,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-14,Ripening,6.0,0.17,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-15,Ripening,8.0,0.2,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-16,Ripening,6.0,0.0,0.55
III,Nueva Ecija,Science City of Muñoz,2023-09-17,Ripening,10.0,0.07,1.19
III,Nueva Ecija,Science City of Muñoz,2023-09-18,Ripening,6.0,0.14,0.84
III,Nueva Ecija,Science City of Muñoz,2023-09-19,Ripening,5.0,0.08,0.21
III,Nueva Ecija,Science City of Muñoz,2023-09-20,Ripening,5.0,0.12,0.96
III,Nueva Ecija,Science City of Muñoz,2023-09-21,Ripening,4.0,0.1,1.53
III,Nueva Ecija,Science City of Muñoz,2023-09-22,Ripening,7.0,0.08,1.3
III,Nueva Ecija,Science City of Muñoz,2023-09-23,Ripening,8.0,0.09,1.62
III,Nueva Ecija,Science City of Muñoz,2023-09-24,Ripening,3.0,0.05,0.9
III,Nueva Ecija,Science City of Muñoz,2023-09-25,Ripening,7.0,0.1,1.01
III,Nueva Ecija,Science City of Muñoz,2023-09-26,Ripening,2.0,0.13,0.0
III,Nueva Ecija,Science City of Muñoz,2023-09-27,Ripening,3.0,0.1,0.0
